SCHOOL NO.,ENGLISH CATEGORY,ùùù___ÑO,ENGLISH NAME,ùùù_°W‰_,ENGLISH ADDRESS,ùùù_°aÑ},LONGITUDE,îg∏_,LATITUDE,©n∏_,EASTING,Ñù¶æÌF,NORTHING,Ñù¶æ¢_,STUDENTS GENDER,_NèÌΩ_¢_ˆ∆ÑO,SESSION,Ω_˜_œì©í˜ê_–,DISTRICT,ù£_ù,FINANCE TYPE,î_ÑU‰ù__,SCHOOL LEVEL,Ω_˜___∏›,TELEPHONE,ëp_î_qî_,FAX NUMBER,___uî_©X,WEBSITE,‰_—_,RELIGION,ˆvœæ
511420000000,Aided Primary Schools,î_ÑUùpΩ_,CHAN SUI KI (LA SALLE) PRIMARY SCHOOL,Å_ú_îR(Å__F)ùpΩ_,22 SHEUNG SHING STREET HOMANTIN KOWLOON,ùE£s°´ù_¢æœ`çœ_´22î_,114-10-52,114-10-52,22-19-8,22-19-8,836708.7,836708.7,819974.3,819974.3,CO-ED,_kùk,WHOLE DAY,¢_ù_,KOWLOON CITY,ùE£s∏__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27116278,27116278,27140854,27140854,http://www.cskps.edu.hk,http://www.cskps.edu.hk,CATHOLICISM,ùÛ¢Dœæ
115002000000,Aided Primary Schools,î_ÑUùpΩ_,CHRISTIAN ALLIANCE H C CHAN PRI SCH,—å__ùE£s___ú_œæùù_ù∏è_Dú|Å_ùîÅˇùpΩ_,CHUN SHEK ESTATE SHATIN NEW TERRITORIES,ús›ê_F¢æ_Å¢_?,114-11-14,114-11-14,22-22-18,22-22-18,837331,837331,825837,825837,CO-ED,_kùk,WHOLE DAY,¢_ù_,SHA TIN,_F¢æ_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26998030,26998030,26031446,26031446,http://www.cahcc.edu.hk/,http://www.cahcc.edu.hk/,PROTESTANTISM / CHRISTIANITY,__ú_œæ
512850000000,Aided Primary Schools,î_ÑUùpΩ_,MARYMOUNT PRIMARY SCHOOL,‰óÑQ_íùpΩ_,"LG 1/F, G/F, 1/F, 2/F, 3/F & 4/F 336 TAI HANG ROAD WANCHAI HONG KONG",—å___W¢JùjÑ|_D336î_°a˜w1¶_–B°aùU–B1¶_–B2¶_–B3¶_ù_4¶_,114-11-26,114-11-26,22-15-47,22-15-47,837677,837677,813792,813792,GIRLS,ùk,WHOLE DAY,¢_ù_,WAN CHAI,_W¢J_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,25728728,25728728,25724131,25724131,http://www.mps.edu.hk,http://www.mps.edu.hk,CATHOLICISM,ùÛ¢Dœæ
112550000000,Aided Primary Schools,î_ÑUùpΩ_,HING TAK SCHOOL,óÅ¶wΩ_˜_,HING PING ROAD TUEN MUN NEW TERRITORIES,ús›êù_Ì_¶y¢—î_,113-58-54,113-58-54,22-24-40,22-24-40,816166,816166,830210,830210,CO-ED,_kùk,WHOLE DAY,¢_ù_,TUEN MUN,ù_Ì__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24482211,24482211,24483098,24483098,http://www.hingtak.edu.hk,http://www.hingtak.edu.hk,NOT APPLICABLE,ù_ΩA¢_
112666000000,Aided Primary Schools,î_ÑUùpΩ_,TUNG TAK SCHOOL,Åq¶wΩ_˜_,"SHING MUN SAN TSUEN, KAM TIN YUEN LONG NEW TERRITORIES",ús›êùî˜ü£A¢æ∏_Ì_úsÑ_,114-3-58,114-3-58,22-26-29,22-26-29,824861,824861,833542,833542,CO-ED,_kùk,WHOLE DAY,¢_ù_,YUEN LONG,ùî˜ü_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24761101,24761101,24747045,24747045,http://www.ttsch.edu.hk/,http://www.ttsch.edu.hk/,NOT APPLICABLE,ù_ΩA¢_
536547000000,Aided Primary Schools,î_ÑUùpΩ_,TUNG CHUNG CATHOLIC SCHOOL,ÌF_FùÛ¢DœæΩ_˜_,YAT TUNG (2) ESTATE 8 YAT TUNG STREET TUNG CHUNG LANTAU ISLAND NEW TERRITORIES,ús›êùj£›ùsÌF_F_hÌF_´8î__hÌF(ùG)?,113-56-8,113-56-8,22-16-58,22-16-58,811392.9,811392.9,816021.8,816021.8,CO-ED,_kùk,WHOLE DAY,¢_ù_,ISLANDS,ì_˜q_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,21094962,21094962,21210166,21210166,http://www.tccs.edu.hk,http://www.tccs.edu.hk,CATHOLICISM,ùÛ¢Dœæ
540170000000,Aided Primary Schools,î_ÑUùpΩ_,STFA WU MIEN TUEN PRIMARY SCHOOL,__¶wëp©Öë`ú|¢___‰≠ùpΩ_,"PRIMARY SCHOOL IN AREA 110 PHASE 4 TIN SHUI WAI, YUEN LONG NEW TERRITORIES",ús›êùî˜üùÛù_Å_ç_4_ëç_110_ùùpΩ_,114-0-2,114-0-2,22-28-16,22-28-16,818135,818135,836855,836855,CO-ED,_kùk,WHOLE DAY,¢_ù_,YUEN LONG,ùî˜ü_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,31570630,31570630,31570629,31570629,http://www.stfawmtps.edu.hk/,http://www.stfawmtps.edu.hk/,NOT APPLICABLE,ù_ΩA¢_
115150000000,Aided Primary Schools,î_ÑUùpΩ_,TSUEN WAN TRADE ASSOCIATION PRI SCH,___W__ú|Ω_˜_,ESTATE PRIMARY SCHOOL NO 1 TSING YI ESTATE AREA 1 TSING YI ISLAND NEW TERRITORIES,ús›ê∏C°_˜q∏C°_?ù@_ùç_ù@∏_?ùpΩ_,114-6-10,114-6-10,22-21-14,22-21-14,828628.5,828628.5,823876.9,823876.9,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWAI TSING,îÌ∏C_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24977911,24977911,24951133,24951133,http://www.twtaps.edu.hk,http://www.twtaps.edu.hk,NOT APPLICABLE,ù_ΩA¢_
115681000000,Aided Primary Schools,î_ÑUùpΩ_,LEE CHI TAT MEMORIAL SCHOOL,Ñ_Ñ__F›_ˆ£Ω_˜_,"30 TIN PING ROAD SHEK WU HUI, SHEUNG SHUI NEW TERRITORIES",ús›êùWù_¢___¶VùÛ¢—_D30î_,114-7-52,114-7-52,22-30-26,22-30-26,831559,831559,840835,840835,CO-ED,_kùk,WHOLE DAY,¢_ù_,NORTH,¢__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26738581,26738581,26680223,26680223,http://www.lctms.edu.hk,http://www.lctms.edu.hk,NOT APPLICABLE,ù_ΩA¢_
114510000000,Aided Primary Schools,î_ÑUùpΩ_,PLK VICWOOD KT CHONG NO.2 PRIMARY SCHOOL,∏O_}Ñ©ç_?_{ç_ùGùpΩ_,TAI HING ESTATE TUEN MUN NEW TERRITORIES,ús›êù_Ì_ùjóÅ?,113-58-21,113-58-21,22-24-6,22-24-6,815210,815210,829168,829168,CO-ED,_kùk,WHOLE DAY,¢_ù_,TUEN MUN,ù_Ì__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24621722,24621722,24627901,24627901,http://www.plkvktc2.edu.hk,http://www.plkvktc2.edu.hk,NOT APPLICABLE,ù_ΩA¢_
115428000000,Aided Primary Schools,î_ÑUùpΩ_,PLK CHONG KEE TING PRIMARY SCHOOL       ,∏O_}Ñ©ç_œí_{ùpΩ_,YIU ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES,ús›ê_F¢æ__Ωbùs__°w?,114-13-54,114-13-54,22-25-11,22-25-11,841914,841914,831150,831150,CO-ED,_kùk,WHOLE DAY,¢_ù_,SHA TIN,_F¢æ_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26410221,26410221,26414724,26414724,http://www.plkcktps.edu.hk/,http://www.plkcktps.edu.hk/,NOT APPLICABLE,ù_ΩA¢_
513113000000,Aided Primary Schools,î_ÑUùpΩ_,OBLATE PRIMARY SCHOOL,_m¢Dú|ùpΩ_,1 SHUN FUNG STREET TOKWAWAN KOWLOON,ùE£sùg¢∆_W__—ú_´ù@î_,114-11-31,114-11-31,22-18-58,22-18-58,837806.8,837806.8,819664.6,819664.6,CO-ED,_kùk,WHOLE DAY,¢_ù_,KOWLOON CITY,ùE£s∏__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,23648375,23648375,23648335,23648335,http://www.ops.edu.hk,http://www.ops.edu.hk,CATHOLICISM,ùÛ¢Dœæ
170054000000,Aided Primary Schools,î_ÑUùpΩ_,ST. PAUL'S PRIMARY CATHOLIC SCHOOL,ît∏OîSùÛ¢DœæùpΩ_,"ESTATE SCHOOL NO.2, HING WAH (II) ESTATE, CHAI WAN, HONG KONG",—å__˜__WóÅ_ù(ùG)?ùGî_Ω_˜_,114-13-57,114-13-57,22-15-50,22-15-50,842012.5,842012.5,813900.9,813900.9,CO-ED,_kùk,WHOLE DAY,¢_ù_,WAN CHAI,_W¢J_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,25763181,25763181,,,,,,
132853000000,Aided Primary Schools,î_ÑUùpΩ_,ST CHARLES SCHOOL,ît_èîSΩ_˜_,25 POKFIELD ROAD KENNEDY TOWN HONG KONG,—å___¢Ñ°a∏_åZ—îî_25î_,114-7-48,114-7-48,22-16-50,22-16-50,831423,831423,815747,815747,CO-ED,_kùk,WHOLE DAY,¢_ù_,CENTRAL AND WESTERN,ùù°__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,28173325,28173325,28177813,28177813,http://www.stcharles.edu.hk,http://www.stcharles.edu.hk,CATHOLICISM,ùÛ¢Dœæ
170062000000,Aided Primary Schools,î_ÑUùpΩ_,ST FRANCIS' CANOSSIAN SCHOOL,_èó_¶åîtù_£_°UΩ_˜_,42 & 44 ST. FRANCIS STREET WANCHAI HONG KONG,—å___W¢Jît°___ùh_´42î_ù_44î_,114-10-6,114-10-6,22-16-30,22-16-30,835401.4,835401.4,815140.1,815140.1,GIRLS,ùk,WHOLE DAY,¢_ù_,WAN CHAI,_W¢J_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,25281763,25281763,28657681,28657681,http://www.sfcs.edu.hk,http://www.sfcs.edu.hk,CATHOLICISM,ùÛ¢Dœæ
535753000000,Aided Primary Schools,î_ÑUùpΩ_,THE SALVATION ARMY LAM BUTT CHUNG MEM SCH,œù¢@—xÌLˆ_ùù›_ˆ£Ω_˜_,YAT TUNG ESTATE 8 YAT TUNG STREET TUNG CHUNG LANTAU ISLAND NEW TERRITORIES,ús›êùj£›ùsÌF_F_hÌF_´8î__hÌF?,113-56-14,113-56-14,22-16-54,22-16-54,811561,811561,815881,815881,CO-ED,_kùk,WHOLE DAY,¢_ù_,ISLANDS,ì_˜q_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,21090328,21090328,21090223,21090223,http://www.salbcms.edu.hk,http://www.salbcms.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
114596000000,Aided Primary Schools,î_ÑUùpΩ_,THE ELCHK WO CHE LUTHERAN SCHOOL,__ú_œæ—å__∏Hîqú|¢≠_|∏HîqΩ_˜_,ESTATE PRIMARY SCHOOL NO 3 WO CHE ESTATE SHATIN NEW TERRITORIES,ús›ê_F¢æ¢≠_|?ç_ùT˜yùpΩ_,114-11-38,114-11-38,22-23-17,22-23-17,838017,838017,827644.2,827644.2,CO-ED,_kùk,WHOLE DAY,¢_ù_,SHA TIN,_F¢æ_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26911426,26911426,26911824,26911824,http://wcl.edu.hk/,http://wcl.edu.hk/,PROTESTANTISM / CHRISTIANITY,__ú_œæ
114995000000,Aided Primary Schools,î_ÑUùpΩ_,SKH YUEN CHEN MAUN CHEN PRIMARY SCHOOL,îtù©ú|_óΩG__Ì_ùpΩ_,ESTATE PRIMARY SCHOOL NO 2 KWONG FUK ESTATE TAI PO NEW TERRITORIES (INCLUDING COVERED PLAYGROUND),ús›êùj˜H¶s‰_?,114-10-23,114-10-23,22-26-51,22-26-51,835887,835887,834217.7,834217.7,CO-ED,_kùk,WHOLE DAY,¢_ù_,TAI PO,ùj˜H_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26589183,26589183,26506287,26506287,http://www.skhycmcps.edu.hk,http://www.skhycmcps.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
528986000000,Aided Primary Schools,î_ÑUùpΩ_,SAI KUNG SUNG TSUN CATH SCH (PRIMARY SECTION),°__^œR_uùÛ¢DœæΩ_˜_(ùpΩ_Å–),BLOCKS F & G ANCILLARY BLOCK PO TUNG ROAD SAI KUNG NEW TERRITORIES (DD 221 LOT 1762),ús›ê°__^__Åq_DF˜yG˜yù_Ì__≠ˆæÌ_(ç_221›_ç_1762î_°a›q),114-16-13,114-16-13,22-22-58,22-22-58,845884.3,845884.3,827063.8,827063.8,CO-ED,_kùk,WHOLE DAY,¢_ù_,SAI KUNG,°__^_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27922246,27922246,27926448,27926448,http://www.stcps.edu.hk,http://www.stcps.edu.hk,CATHOLICISM,ùÛ¢Dœæ
560634000000,Aided Primary Schools,î_ÑUùpΩ_,CCC WANCHAI CHURCH KEI TO PS (KLN CITY),ùù_ù__ú_œæú|_W¢J_´___DùpΩ_(ùE£s∏_),170 KAU PUI LUNG ROAD KOWLOON CITY KOWLOON,ùE£sùE£s∏_Ωa—I_b_D170î_,114-11-9,114-11-9,22-18-56,22-18-56,837202.9,837202.9,819624.5,819624.5,CO-ED,_kùk,WHOLE DAY,¢_ù_,KOWLOON CITY,ùE£s∏__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27147000,27147000,27147744,27147744,http://ktw.hkcampus.net,http://ktw.hkcampus.net,PROTESTANTISM / CHRISTIANITY,__ú_œæ
114987000000,Aided Primary Schools,î_ÑUùpΩ_,KCBC HAY NIEN (YAN PING) PRI SCH,ùE£s∏_˜_∏Hú|ëH°~(˜°¢—)ùpΩ_,SUN CHUI ESTATE SHATIN NEW TERRITORIES,ús›ê_F¢æúsåA?,114-10-55,114-10-55,22-22-8,22-22-8,836804,836804,825520,825520,CO-ED,_kùk,WHOLE DAY,¢_ù_,SHA TIN,_F¢æ_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26053811,26053811,26949781,26949781,http://www.hnyp.edu.hk,http://www.hnyp.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
131806000000,Aided Primary Schools,î_ÑUùpΩ_,IU SHAN SCHOOL,__ùsΩ_˜_,24 GRAMPIAN ROAD KOWLOON,ùE£s_èÌL___D24î_,114-11-12,114-11-12,22-19-48,22-19-48,837283,837283,821226,821226,CO-ED,_kùk,WHOLE DAY,¢_ù_,KOWLOON CITY,ùE£s∏__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,23362115,23362115,23363144,23363144,http://www.iushan.edu.hk,http://www.iushan.edu.hk,BUDDHISM,°_œæ
115410000000,Aided Primary Schools,î_ÑUùpΩ_,KOWLOON CITY BAPTIST CH HAY NIEN PRI SCH,ùE£s∏_˜_∏Hú|ëH°~ùpΩ_,CHEVALIER GARDEN 3 HANG SHUN STREET MA ON SHAN SHATIN NEW TERRITORIES,ús›ê_F¢æ__Ωbùs∏∏H_´3î__I°wÌò__,114-13-21,114-13-21,22-24-19,22-24-19,840959.8,840959.8,829564.8,829564.8,CO-ED,_kùk,WHOLE DAY,¢_ù_,SHA TIN,_F¢æ_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26411213,26411213,26400688,26400688,http://www.haynien.edu.hk,http://www.haynien.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
113107000000,Aided Primary Schools,î_ÑUùpΩ_,TSUEN WAN CHIU CHOW PUBLIC SCHOOL,___W¶_°{ù©Ω_,80 HOI PA STREET TSUEN WAN NEW TERRITORIES,ús›ê___W˜Åè__´80î_,114-6-52,114-6-52,22-22-21,22-22-21,829841,829841,825917,825917,CO-ED,_kùk,WHOLE DAY,¢_ù_,TSUEN WAN,___W_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24905410,24905410,24904732,24904732,http://www.twccps.edu.hk/,http://www.twccps.edu.hk/,NOT APPLICABLE,ù_ΩA¢_
529540000000,Aided Primary Schools,î_ÑUùpΩ_,PENTECOSTAL YU LEUNG FAT PRIMARY SCHOOL,ù—°_î`ù__}_oùpΩ_,16 FAI MING ROAD FANLING NEW TERRITORIES,ús›ê_å£—úuˆ_î_16î_,114-8-19,114-8-19,22-28-54,22-28-54,832334,832334,838027,838027,CO-ED,_kùk,WHOLE DAY,¢_ù_,NORTH,¢__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26795626,26795626,26765434,26765434,http://www.pylfps.edu.hk,http://www.pylfps.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
115010000000,Aided Primary Schools,î_ÑUùpΩ_,PLK CHAN YAT PRIMARY SCHOOL,∏O_}Ñ©Å_úîùpΩ_,ESTATE PRIMARY SCHOOL NO.2 CHEUNG HONG ESTATE TSING YI NEW TERRITORIES,ús›ê∏C°_Ì_œd?ç_ùGùpΩ_,114-5-55,114-5-55,22-21-2,22-21-2,828214,828214,823497,823497,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWAI TSING,îÌ∏C_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24976073,24976073,24354695,24354695,http://www.plkcy.edu.hk,http://www.plkcy.edu.hk,NOT APPLICABLE,ù_ΩA¢_
512591000000,Aided Primary Schools,î_ÑUùpΩ_,LA SALLE PRIMARY SCHOOL,Å__FùpΩ_,1D LA SALLE ROAD KOWLOON,ùE£sÅ__FÑQ_D1Dî_,114-10-53,114-10-53,22-19-39,22-19-39,836720.4,836720.4,820943.9,820943.9,BOYS,_k,WHOLE DAY,¢_ù_,KOWLOON CITY,ùE£s∏__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,23362609,23362609,23363153,23363153,http://www.la-salle.edu.hk,http://www.la-salle.edu.hk,CATHOLICISM,ùÛ¢Dœæ
113980000000,Aided Primary Schools,î_ÑUùpΩ_,SKH CHU OI PRIMARY SCHOOL,îtù©ú|¢DúRùpΩ_,45 TUNG CHI STREET SHEK YAM KWAI CHUNG NEW TERRITORIES,ús›êîÌ_F¢_©˜__ùl_´45î_,114-8-23,114-8-23,22-22-15,22-22-15,832435,832435,825753,825753,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWAI TSING,îÌ∏C_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24267424,24267424,24272233,24272233,http://www.chuoi.edu.hk,http://www.chuoi.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
543187000000,Aided Primary Schools,î_ÑUùpΩ_,BISHOP PASCHANG CATHOLIC SCHOOL,ùÛ¢Dœæ›f¶wΩ_˜_,6 WANG CHIU ROAD KOWLOON BAY KOWLOON,ùE£sùE£s_WÑåú__D6î_,114-12-28,114-12-28,22-19-43,22-19-43,839461.6,839461.6,821072.8,821072.8,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWUN TONG,_[__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27993003,27993003,27990208,27990208,http://bpcs.edu.hk/,http://bpcs.edu.hk/,CATHOLICISM,ùÛ¢Dœæ
512290000000,Aided Primary Schools,î_ÑUùpΩ_,CCC KEI CHUN PRIMARY SCHOOL,ùù_ù__ú_œæú|___uùpΩ_,11 WA LAI PATH KWAI CHUNG NEW TERRITORIES,ús›êîÌ_F_ù__˜|11î_,114-8-12,114-8-12,22-20-32,22-20-32,832134,832134,822587,822587,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWAI TSING,îÌ∏C_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27419907,27419907,27853732,27853732,http://www.keichun.edu.hk,http://www.keichun.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
115738000000,Aided Primary Schools,î_ÑUùpΩ_,CHIU YANG PRIMARY SCHOOL OF HONG KONG,—å__¶__ÑùpΩ_,"TIN YIU ESTATE, PHASE III TIN SHUI WAI , YUEN LONG NEW TERRITORIES",ús›êùî˜üùÛù_Å_ùÛ__?ç_ùT_ë,114-0-17,114-0-17,22-27-6,22-27-6,818554,818554,834706,834706,CO-ED,_kùk,WHOLE DAY,¢_ù_,YUEN LONG,ùî˜ü_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24463018,24463018,24486756,24486756,http://www.cyps.edu.hk,http://www.cyps.edu.hk,NOT APPLICABLE,ù_ΩA¢_
542580000000,Aided Primary Schools,î_ÑUùpΩ_,HK INST OF EDU JOCKEY CLUB PRI SCH,—å__œæ_|Ω__|ëê__ú|ùpΩ_,10 LO PING ROAD TAI PO NEW TERRITORIES,ús›êùj˜HèS∏äî_10î_,114-11-40,114-11-40,22-28-11,22-28-11,838081,838081,836683,836683,CO-ED,_kùk,WHOLE DAY,¢_ù_,TAI PO,ùj˜H_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,29481122,29481122,29481121,29481121,http://www.iedjcps.edu.hk,http://www.iedjcps.edu.hk,NOT APPLICABLE,ù_ΩA¢_
115606000000,Aided Primary Schools,î_ÑUùpΩ_,KING LAM CATHOLIC PRIMARY SCHOOL,_‰ÌLùÛ¢DœæùpΩ_,ESTATE PRIMARY SCHOOL KING LAM ESTATE PHASE II AREA 23 TSEUNG KWAN O NEW TERRITORIES,ús›êœN—xóDç_23_ù_‰ÌL?ç_2_ë∏_?ùpΩ_,114-15-37,114-15-37,22-19-13,22-19-13,844858.4,844858.4,820155.7,820155.7,CO-ED,_kùk,WHOLE DAY,¢_ù_,SAI KUNG,°__^_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27030499,27030499,27040977,27040977,http://www.klcps.edu.hk,http://www.klcps.edu.hk,CATHOLICISM,ùÛ¢Dœæ
514632000000,Aided Primary Schools,î_ÑUùpΩ_,TW PUB HO CHUEN YIU MEM PRIMARY SCHOOL,___Wù©¢ˇ°´____›_ˆ£ùpΩ_,ESTATE PRIMARY SCHOOL NO 1 SHEK WAI KOK ESTATE TSUEN WAN NEW TERRITORIES,ús›ê___W¢_Å__ù?∏_?ç_ù@ùpΩ_,114-7-32,114-7-32,22-22-31,22-22-31,830986,830986,826246,826246,CO-ED,_kùk,WHOLE DAY,¢_ù_,TSUEN WAN,___W_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24902047,24902047,24902331,24902331,http://www.twpsch.edu.hk,http://www.twpsch.edu.hk,NOT APPLICABLE,ù_ΩA¢_
114766000000,Aided Primary Schools,î_ÑUùpΩ_,STFA WU SIU KUI MEMORIAL PRIMARY SCHOOL,__¶wëp©Öë`ú|—Jù___›_ˆ£ùpΩ_,ESTATE PRIMARY SCHOOL NO 3 ON TING ESTATE TUEN MUN NEW TERRITORIES,ús›êù_Ì_°wˆw?∏_?ùpΩ_ç_ùT˜_Ì_,113-58-37,113-58-37,22-23-11,22-23-11,815690,815690,827478,827478,CO-ED,_kùk,WHOLE DAY,¢_ù_,TUEN MUN,ù_Ì__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24503833,24503833,26183132,26183132,,,NOT APPLICABLE,ù_ΩA¢_
511315000000,Aided Primary Schools,î_ÑUùpΩ_,BUI O PUBLIC SCHOOL,ÌMóDù©¢ˇΩ_˜_,"DD 316 LOT 2724 (PT) 2 LO UK VILLAGE PUI O, LANTAU ISLAND NEW TERRITORIES",ús›êùj£›ùs_ˆóD__∏_Ñ_2î_ç_316›_ç_2724î_°a›q(Å–¢_)(£xÌ∏∏_¢]›A°bù‰),113-58-34,113-58-34,22-14-35,22-14-35,815581,815581,811599,811599,CO-ED,_kùk,WHOLE DAY,¢_ù_,ISLANDS,ì_˜q_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,29841189,29841189,29842445,29842445,http://www.buiosch.edu.hk,http://www.buiosch.edu.hk,NOT APPLICABLE,ù_ΩA¢_
536377000000,Aided Primary Schools,î_ÑUùpΩ_,KING'S COLL OLD BOYS' ASSN PRI SCH NO. 2,—^›_˜Û_|°PΩ_ú|ùpΩ_ç_ùG˜_,40 PO HING FONG SHEUNG WAN HONG KONG,—å__ùW£___¶yÑ{40î_,114-8-52,114-8-52,22-17-2,22-17-2,833270,833270,816126,816126,CO-ED,_kùk,WHOLE DAY,¢_ù_,CENTRAL AND WESTERN,ùù°__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,25477575,25477575,25473555,25473555,http://www.kcobaps2.edu.hk,http://www.kcobaps2.edu.hk,NOT APPLICABLE,ù_ΩA¢_
516996000000,Aided Primary Schools,î_ÑUùpΩ_,YCH CHAN IU SENG PRIMARY SCHOOL,ù_£_ì__|Å___›PùpΩ_,YUK MING COURT TSEUNG KWAN O NEW TERRITORIES,ús›êœN—xóDúüˆ_—b,114-16-3,114-16-3,22-18-55,22-18-55,845613,845613,819601,819601,CO-ED,_kùk,WHOLE DAY,¢_ù_,SAI KUNG,°__^_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27061932,27061932,27064872,27064872,http://www.ychcisps.edu.hk,http://www.ychcisps.edu.hk,NOT APPLICABLE,ù_ΩA¢_
115223000000,Aided Primary Schools,î_ÑUùpΩ_,YL LONG PING ESTATE TUNG KOON PRI SCH,ùî˜ü˜ü∏ä?ÌFç•Ω_˜_,ESTATE PRIMARY SCHOOL 1 LONG PING ESTATE YUEN LONG NEW TERRITORIES,ús›êùî˜ü˜ü∏ä?,114-1-25,114-1-25,22-27-6,22-27-6,820491.9,820491.9,834697.3,834697.3,CO-ED,_kùk,WHOLE DAY,¢_ù_,YUEN LONG,ùî˜ü_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24762433,24762433,24747225,24747225,http://www.tkps.edu.hk,http://www.tkps.edu.hk,NOT APPLICABLE,ù_ΩA¢_
540226000000,Aided Primary Schools,î_ÑUùpΩ_,C & M ALLIANCE CHUI CHAK LAM MEM SCHOOL,__ú_œæ∏è_Dú|˜}óAÌL›_ˆ£ùpΩ_,KIN TAK STREET YUEN LONG NEW TERRITORIES,ús›êùî˜ü∏ù¶w_´,114-1-55,114-1-55,22-26-29,22-26-29,821338,821338,833548,833548,CO-ED,_kùk,WHOLE DAY,¢_ù_,YUEN LONG,ùî˜ü_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,23813904,23813904,29443325,29443325,http://www.ccl.edu.hk,http://www.ccl.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
114316000000,Aided Primary Schools,î_ÑUùpΩ_,ELCHK KWAI SHING LUTHERAN PRI SCH,__ú_œæ—å__∏Hîqú|îÌçœ∏HîqΩ_˜_,ESTATE SCHOOL NO. 6 KWAI SHING ESTATE KWAI CHUNG NEW TERRITORIES,ús›êîÌ_FîÌçœ?∏_?Ω_˜_ç_ùå˜y˜_Ì_,114-7-35,114-7-35,22-21-46,22-21-46,831071,831071,824846,824846,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWAI TSING,îÌ∏C_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24225180,24225180,24199470,24199470,http://www.kslps.edu.hk,http://www.kslps.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
